url,POSTING_CARD_GALLERY,CARD_FAV,price_value,price_type,expenses_value,expenses_type,location,POSTING_CARD_FEATURES,description,CARD_VIEWPHONE,CARD_WHATSAPP,CARD_CONTACT_MODAL,address,square_meters_area,rooms,bedrooms,bathrooms,phone,parking
/propiedades/clasificado/veclappa-dueno-vende-departamento-de-dos-dorm.-53622469.html,5,,45000,USD,,,"Domingo Matheu, Distrito Sur",55 m² tot.3 amb.2 dorm.1 baño,Dos dormitorios. Cocina comedor. Living. Balcón con lavadero. Primer piso por escalera. Contrafrente. Muy luminoso. Espacios amplios. No paga expensas. 55 mts2,,,Contactar,24 de Septiembre 1349,55,3,2,1,,
/propiedades/clasificado/veclappa-dueno-vende-piso-exclusivo-al-frente-55273468.html,9,,79000,USD,1000,$,"República de la Sexta, Distrito Centro",88 m² tot.2 dorm.1 baño,"Departamento de 2 dormitorios, living comedor, cocina comedor, baño Y lavadero. Ituzaingo 710 rosario U$S 79. 000. - te Ver datos. expensas $1. 000, - acepta mascotas. Propiedad en excelente estado Y buena ubicación. Posee: aire acondicionado, calefactor Y cocina longvie. Cerca: cocheras, plazas lópez Y libertad, paseo pellegrini, escuelas Y politécnico. 20 líneas de colectivos.",,,Contactar,Ituzaingó 710,88,,2,1,,
/propiedades/clasificado/veclappa-dueno-vende-2-ambientes-con-cochera-55457622.html,15,,85000,USD,130000,$,"Velez Sarsfield, Capital Federal",63 m² tot.2 amb.1 dorm.1 baño1 coch.,"Dueño vende! Hermoso departamento 2 ambientes con cochera individual. Imperdible oportunidad! Con una disposición al frente y una orientación oeste que brinda luminosidad natural durante todo el día. La propiedad se compone de un acogedor dormitorio, un baño completo y una cocina funcional, ideal para quienes buscan un espacio cómodo y práctico. La cocina y el baño fueron hechos a nuevo hace aproximadamente unos 10 años. .",,,Contactar,Avenida Carrasco 311,63,2,1,1,,1
/propiedades/clasificado/veclappa-dueno-vende-departamento-en-excelente-zona-y-estado-55448601.html,25,,310000,USD,200000,$,"Florida, Vicente López",120 m² tot.4 amb.3 dorm.2 baños2 coch.,"Inmobiliarias abstenerse. No llamar Departamento en 2 plantas, muy luminoso. 3 dormitorios, 2 cocheras. , baulera, 2 baños en muy buen estado. Cortinas black out automática. Parrilla y zoom.",,,Contactar,BZR,120,4,3,2,,2
/propiedades/clasificado/veclappa-dueno-vende-3-ambientes-con-dependencia.-54106514.html,16,,98000,USD,140000,$,"Flores Norte, Flores",70 m² tot.4 amb.3 dorm.1 baño,"Departamento 3 amb. Con dependencia hoy es el 3er dormitorio, cocina refaccionada con lavadero integrado. Living comedor amplio con mueble empotrado de piso a techo. Todos los con placard, el ppal tiene 2 placares. Escucho ofertas razonables.",,,Contactar,Argerich,70,4,3,1,,
/propiedades/clasificado/veclappa-dueno-vende-luminoso-loft-departamento-55412888.html,5,,155000,USD,,,"Colón, Entre Ríos",155 m² tot.2 amb.1 dorm.1 baño1 coch.,"Dueño vende dos propiedades en un terreno, entrada para dos autos: loft: 110mts cuadrados, 2 ambientes, 2 baños, departamento 45 mts cuadrados, 1 baño.",,,Contactar,vieytes,155,2,1,1,,1
/propiedades/clasificado/veclappa-dueno-vende-departamento-general-paz-55410144.html,22,,115000,USD,45000,$,"Córdoba, Córdoba",88 m² tot.3 amb.2 dorm.1 baño,"Ubicado en un lugar silencioso y cómodo, en el corazón de barrio General Paz, ideal para estudiantes o parejas con uno o dos hijos. Cuenta con 2 balcones, uno amplio con parrilla. La cocina está separada, baño completo con bañera y un toillete. Calefacción por radiadores con caldera dual propia, un aire acondicionado y pisos de madera y porcelanato.",,,Contactar,Rosario de Santa Fe 1315,88,3,2,1,,
/propiedades/clasificado/veclappa-vendo-departamento-miramar-dueno-directo-49257718.html,15,,37500,USD,50000,$,"Centro - Zona 1, Miramar",31 m² tot.2 amb.1 dorm.1 baño,"Vendo excelente departamento. Dueño directo documentación al día listo para ser escriturado. Excelente ubicación a 1 cuadra del mar y a 15 metros de la peatonal. Departamento de pocos pisos 7 y la gran mayoría de los dueños no alquilan. Con lo cual durante todo el año es muy tranquilo. Cuenta con gas natural, instalación eléctrica nueva, calefón, cocina con horno. Excelente presión de agua fría / caliente. El comedor posee dos ventanas con persianas con lo cual posee ( aire/ventilación y luz natural) La habitación tiene un amplio ventanal con persiana, buena iluminación y aire ventilación natural + 1 placar empotrado. La cocina tiene una ventana con luz natural y aire ventilación + un placar empotrado. Es un excelente departamento con aire y luz natural. Baño completo, cocina, comedor, habitación. OportunidadSe vende amueblado con vajillas, no incluye electrodomésticos estufas y tv ( en caso desear comprarlo completo se conversa) Dueño directo. Forma pago: dólares / usdt. Acepto en parte de pago vehículo",,WhatsApp,Contactar,Calle 14 1125,31,2,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-depto-en-san-telmo-55373621.html,8,,78000,USD,60000,$,"San Telmo, Capital Federal",37 m² tot.2 amb.1 dorm.1 baño,"Depto en san telmo, dormitorio, comedor living, cocina, baño y patiecito con lavadero. Servicios: luz, gas, internet, agua corriente, termotanque para agua caliente. Cuatro cuadras de dos metrobuses( nueve de Julio y el de Paseo Colón), tres cuadras de plaza dorrego, una cuadra polo gastronómico, cuatro cuadras de línea C, dos cuadras de avenida independencia donde pasa línea 2, 86, 24 y otras. Cinco cuadras de uade, cuatro de universidad interamericana, 10 cuadras a pie del centro de la ciudad, 6 cuadras de puerto madero. El depto cuenta con servicio de seguridad nocturno y antena colectiva con servicio propio de tv.",,WhatsApp,Contactar,Carlos Calvo 632,37,2,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-hermoso-2-ambientes-55350967.html,8,,115000,USD,80000,$,"Belgrano R, Belgrano",45 m² tot.1 dorm.1 baño,"El dto esta muy bien ubicado, a metros de Av Monroe, a 5 cuadras de Cabildo. Cuenta con un living comedor aire acondicionado y pisos de parque. Dormitorio con placard de pared a pared, con piso de parque, todo recién pulido y plastificado. Ambos ambientes son muy luminosos. El baño es amplio y en perfecto estado, la cocina tiene muy buena ventilación y luz. El estado es impecable, listo para mudarse.",,,Contactar,Blanco Encalada,45,,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-gran-departamento-en-congreso-54937470.html,36,,147000,USD,180000,$,"Monserrat, Capital Federal",143 m² tot.7 amb.3 dorm.2 baños,"Dueño vende excelente semipiso de más de 4 ambientes en edificio histórico frente al Congreso. Amplio y luminoso departamento en esquina con todos sus ambientes a la calle. Buena orientación Noreste. Actualmente sus 7 ambientes se distribuyen en un living comedor de amplias medidas que da a la ochava del edificio, un estudio de 5 x 4, una habitación de 4 x 3, un vestidor de 4 x 3, una habitación con baño en suite de 5 x 5 y un entrepiso de 2, 5 x 5. Todos los ambientes dan a un gran ambiente central que funciona como conector de toda la casa. Ademas posee cocina, lavadero independiente y segundo baño tipo toilette pero con ducha. El edificio esta en proceso de puesta en valor de paliers y fachada por lo cual el depto esta pagando expensas extraorinarias. Las visitas se realizaran mediante presentación de dni del / los visitantes. Las medidas son aproximadas, las reales son las que figuran en la escritura. Se vende sin comisión inmobiliaria.",,WhatsApp,Contactar,Avenida Hipólito Yrigoyen 1800,143,7,3,2,,
/propiedades/clasificado/veclappa-dueno-vende-duplex-con-vista-al-rio-50368515.html,14,,680000,USD,450000,$,"Botánico, Palermo",230 m² tot.4 amb.3 dorm.3 baños1 coch.,"La mejor vista de la ciudad, duplex totalmente reciclado en excelente estado, terraza con parrilla cochera en pb y Baulera. Suite principal con sala de bano y gran vestidor. Imperdible",,WhatsApp,Contactar,Av. Santa Fe,230,4,3,3,,1
/propiedades/clasificado/veclappa-dueno-directo-vende-dpto-centrico-55286763.html,9,,44000,USD,,,"Centro, Córdoba",45 m² tot.,Monoambiente de buenas dimensiones. Estar comedor dormitorio cocina separada y baño completo. Posee equipo split frío calor. Propiedad Horizontal.,,WhatsApp,Contactar,Boulevard San Juan 420 6 piso c,45,,,,,
/propiedades/clasificado/veclappa-dueno-vende-excelente-propiedad-sin-inmobiliaria-55018114.html,18,,65000,USD,100000,$,"Balvanera, Capital Federal",33 m² tot.1 amb.1 baño,"Excelente propiedad frente al shopping abasto. La propiedad cuenta con piscina, gimnasio, parrilla y laundry. Se vende con muebles heladera y microondas",,,Contactar,Avenida Corrientes 3130,33,1,,1,,
/propiedades/clasificado/veclappa-dueno-vende-departamento-refaccionado-en-tribunales-55273731.html,10,,56000,USD,65000,$,"San Nicolás, Capital Federal",33 m² tot.1 amb.1 dorm.1 baño,"-Monoambiente divisible. -Luminoso y silencioso. -Cocina independiente. -Baño y cocina refaccionados. -Entrada para lavarropas en el baño. -Excelente ubicación a dos cuadras de Av. Córdoba, Av Corrientes y Av. Callao. -Expensas $65. 000. -Segundo Piso. Interesados escribirme por wp al Ver datos",,WhatsApp,Contactar,Tucumán 1518,33,1,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-3-departamentos-en-block-54797613.html,23,,210000,USD,,,"San Cristobal, Capital Federal",260 m² tot.,"3 Departamentos en Block - Precio Increíble: ""Se Escuchan Ofertas"". Ubicados en pleno barrio de San Cristóbal, a solo una cuadra de la Av. San Juan y cerca de la línea E de subte. Características Comunes: - Edificio sin encargado. - Bajas expensas: $58. 620 por los 3 departamentos ($19. 540 c/u) - abl: $39. 000 por los 3 departamentos. - Medidor de agua compartido entre las 3 unidades (boleta única) - Medidores de Gas y Luz Independientes. Descripción de las Unidades: - 3 departamentos con acceso independiente. - 2do y 3er piso por escalera. - Terraza con quincho de uso exclusivo. - 4, 3 y 2 ambientes. - Total de metros cuadrados: 260, 19. Estado de los Departamentos: - A refaccionar. - Actualmente en uso y en buen estado general. - Requieren refacciones para mejorar y personalizar según las necesidades del nuevo propietario. Ubicación: - Barrio de San Cristóbal. - A una cuadra de la línea E de subte. - Cerca de hospitales y escuelas. - Acceso a la autopista 25 de mayo y transporte público (varias líneas de colectivo en la zona) Descripción de las unidades. (Todas tiene acceso independiente) 2do y 3er piso por escalera. Total de metros cuadrados de las tres unidades: 260, 19. Departamento 5A: Ubicado en el 2do piso (2 Ambientes) - 1 dormitorio + comedor, cocina, baño y balcón al frente. - 47, 34 metros cuadrados cubiertos. - Balcón: 5, 15 metros cuadrados al frente. - Total: 52, 49 metros cuadrados. Departamento 5B: Ubicado en el 2do piso (5 ambientes) - 4 dormitorios + Living comedor, baño y balcón. - 82 metros cubiertos. - Balcón: 5. 15 metros cuadrados contrafrente. - Total: 87. 15 metros cuadrados. Departamento 5C: Ubicado en el 3er Piso (3 Ambientes) - 2 dormitorios + Living comedor, baño, balcón con vista contrafrente y terraza con quincho. (Acceso exclusivo a terraza) - 45. 10 metros cubiertos. - Terraza 49. 15. - Balcón: 12. 58 metros cuadrados contrafrente. - Total: 113. 94 metros cuadrados",,WhatsApp,Contactar,General Urquiza 1300,260,,,,,
/propiedades/clasificado/veclappa-vendo-departamento-dueno-directo-impecable-55253883.html,5,,55000,USD,50000,$,"Belgrano, Capital Federal",32 m² tot.1 amb.1 dorm.1 baño,Se vende departamento en calle Superi esquina Crisologo Larralde 4°piso bajas expensas dueño directo desocupado actualmente. Impecable por su estado.,,,Contactar,Superí 3583,32,1,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-penthouse-zona-congreso-54298151.html,30,,149000,USD,60000,$,"Congreso, Capital Federal",69 m² tot.3 amb.2 dorm.1 baño,"Dueño vende pent house 3 ambientes al frente sobre Avenida. Con balcón terraza y parrilla propia. Ubicación este, todo el sol por la mañana. Cerca de todos los medios de transporte, universidades y Fundación Favaloro. Se aceptan ofertas razonables",,WhatsApp,Contactar,Av. Entre Ríos 359,69,3,2,1,,
/propiedades/clasificado/veclappa-dueno-directo-vende-departamento-de-2-ambientes-super-54799564.html,30,,73000,USD,,,"Núñez, Capital Federal",30 m² tot.2 amb.1 dorm.1 baño,"2 ambientes en Nuñez, super luminoso, apto credito, cocina completa, baño, aire acondicionado frio- calor, amplio placares, , bajas expensas, dueño directo, oportunidad! Terraza c/lavaderos y jardin de pulmón de manzana para guardar bicicleta. Excelente ubicación, a una cuadra de avda del Libertador y 5 cuadras de Avda Cabildo. inmobiliarias abstenerse",,WhatsApp,Contactar,11 de Septiembre,30,2,1,1,,
/propiedades/clasificado/veclappa-monoambiente-dueno-vende-zona-facultad-de-medicina-55641446.html,15,,45000,USD,,,"Luis Agote, Distrito Centro",30 m² tot.1 amb.1 baño,"Monoambiente a estrenar. Excente ubicación zona facultad de medicina, frente al patio de la madera. Amoblamientos de cocina, bajo mesada, alacenas, placard, cocina y aire acondicionado. Es un noveno piso al contrafrente con orientación norte. El edificio cuenta con piscina. . Ideal inversores.",,,Contactar,Santa Fe 3220,30,1,,1,,
/propiedades/clasificado/veclappa-dueno-directo-vende-2-ambientes.-floresta-55630951.html,9,,59000,$,114000,$,"Floresta Norte, Floresta",39 m² tot.2 amb.1 dorm.1 baño,"Floresta/2amb. lateral. Muy luminoso/living comedor/sala de espera/dormitorio/consultorio con Placard/cocina (desmontada, sin mesada, ni Bacha, )oño completo. Cumunicarse x mail o watsap (solo x escrito).",,,Contactar,Segurola 200,39,2,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-monoambiente-pleno-centro-de-moron-55112711.html,17,,40000,USD,20000,$,"Morón, Morón",36 m² tot.1 amb.1 baño,Planta baja con patio de 2 x 3. 50 excelente ubicación ideal para persona sola o estudiante ya q esta a 6 cuadras de la facultad de moron es un complejo de 14 departamentos muy tranquilo. Escucho oferta x permuta depto en mar del plata,,WhatsApp,Contactar,Nuestra Señora del Buen Viaje 1258,36,1,,1,,
/propiedades/clasificado/veclappa-dueno-vende-departamento-con-vista-al-rio-con-55136271.html,14,,150000,USD,152000,$,"Vicente López, Vicente López",45 m² tot.2 amb.1 dorm.1 baño1 coch.,"Dueño vende en edificio torre, departamento de dos ambientes con vista al rio muy luminoso, cocina comedor con alacenas de madera, lavadero, balcón y cochera. A metros de la estación de tren de Vicente López.",,,Contactar,Av. del Libertador 1161,45,2,1,1,,1
/propiedades/clasificado/veclappa-dueno-vende-depto-2-amb-mdp-55607194.html,6,,45000,USD,25000,$,"Mar del Plata, Buenos Aires Costa Atlántica",31 m² tot.2 amb.1 dorm.1 baño,Departamento de 2 ambientes en barrio La Perla a tres cuadras del mar. Contrafrente. Edificio chico de dos pisos. Primer piso por escalera. Obra de gas hecha y caños de agua nuevos.,,,Contactar,Jujuy 746,31,2,1,1,,
/propiedades/clasificado/veclappa-duena-vende-dpto-amplio-en-zona-de-tribunales-55602557.html,13,,70000,USD,,,"Alberdi, Córdoba",74 m² tot.4 amb.2 dorm.1 baño,Dpto amplio en zona tribunales Y A pocas cuadras de nvo centro shopping. en 2do piso por escalera/ contrafrente. 2 dor/1 baño/living comedor/cocina sep/lavadero-despensa/ terraza con espacio cerrado de tendido,,,Contactar,Caseros 870,74,4,2,1,,
/propiedades/clasificado/veclappa-dueno-vende-impecable-departamento-zona-45373153.html,8,,60000,USD,75000,$,"Rosario, Santa Fe",46 m² tot.2 amb.1 dorm.1 baño,"Departamento de 1 Dormitorio ubicado en calle Mitre 334. Edificio de 23 pisos, con balcón hacia calle Tucuman. El edificio posee seguridad privada las 24hs y espacio grande para el guardado de bicicletas. . Departamento ubicado en una zona privilegiada al estar a sólo 200 m. Del Río Paraná y Parque de España, zona hoy en día es considerada una de las más atractivas de la ciudad. - Living Comedor Amplio y muy luminoso con acceso al balcón cerrado (con posibilidad de volver a abrir fácilmente) - Dormitorio de buenas medidas y placard completo. - Cocina totalmente separada, con ventilación y lugar para lavarropas. - Seguridad 24hs. -Sistema electronico de apertura. dueño directo sin comision inmobiliaria",,,Contactar,Mitre,46,2,1,1,,
